id|overview|poster_path|title|popularity|release_date|backdrop_path|rating
458156|Niedościgniony zabójca i miłośnik psów John Wick wpada w śmiertelnie poważne kłopoty. Likwidując jednego z członków wszechpotężnej Gildii Zabójców, Wick staje się celem najlepszych i najbardziej bezlitosnych fachowców w branży. Za jego głowę zostaje wyznaczona nagroda, której nikt nie jest w stanie się oprzeć. Nie ma takiego miejsca na Ziemi, gdzie mógłby się skryć. Nie ma takiego twardziela, który stanąłby po jego stronie. Jego tropem rusza nawet tajemnicza piękność (Halle Berry), której boją się nawet umarli.|/zHZpdTnCuawwQfY4ksE4oMoIAVs.jpg|John Wick 3|120.605|2019-05-15|/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg|7.346737934792141
454626|"""Jeż Sonic"" to aktorska komedia przygodowa, oparta na przebojowej grze wideo (franczyza Sega), której akcja skupia się na pewnym siebie, nieco bezczelnym niebieskim jeżu. Na ekranie zobaczymy (głównie złe) przygody Sonika z całym skomplikowaniem życia na Ziemi, które właśnie zaczyna wieść u boku swego nowo poznanego przyjaciela – człowieka – Toma Wachowskiego (James Marsden). Sonic i Tom łączą siły, by powstrzymać działania dr. Robotnika (Jim Carrey), który pragnie schwytać jeża i użyć jego niezwykłych mocy, by przejąć kontrolę nad światem."|/j3hdFO0S3iNYNrrDn91jgYEyLBW.jpg|Sonic. Szybki jak błyskawica|135.50799999999998|2020-02-12|/stmYfCUGd8Iy6kAMBr6AmWqx8Bq.jpg|7.345703882910013
176|"Film rozpoczyna się sekwencją przebudzenia młodego mężczyzny (Leigh Whannell), w wannie pełnej wody. Przestraszonemu człowiekowi udaje się wyjść z wody. Po zapaleniu świateł okazuje się, że w przeciwległym rogu łazienki znajduje się inna osoba, również przykuta do rury. Przedstawia się jako doktor Lawrence Gordon (Cary Elwes), chirurg. W czasie krótkiej konwersacji na jaw wychodzą personalia młodego mężczyzny - nazywa się Adam Faulkner i jest z zawodu fotografem. Obaj mężczyźni są przykuci do rur zniszczonej łazienki, na środku której leży martwy człowiek w kałuży krwi. Lewa ręka nieruchomego ciała trzyma rewolwer, w prawej znajduje się odtwarzacz kasetowy. Adam i Gordon znajdują kasety magnetofonowe, ukryte w kieszeniach ich spodni. Na każdej z nich widnieje jedynie napis ""Odtwórz mnie""."|/5P8sONdJthpIlsPXqkKd6kfdQuB.jpg|Piła|47.346000000000004|2004-10-01|/4QGrZLj7cAuHu53hJbnap5PT6ER.jpg|7.3440171091818085
431580|"Przed nami niezwykła przygoda – wprost z tłocznych ulic Szanghaju trafimy w zapierające dech w piersiach krajobrazy Himalajów. Kiedy nastolatka Yi spotyka młodego Yeti na dachu apartamentowca, w którym mieszka, ona i jej psotni przyjaciele – Jin i Peng – nadają mu imię ""Everest"" i organizują niezwykłą wyprawę, aby magiczne stworzenie wróciło do swej rodziny, mieszkającej w najwyższym punkcie Ziemi. Każdy krok tej wyprawy śledzi jednak Burnish, sprytny milioner, który marzy o schwytaniu Yeti, oraz dr Zara, która pragnie, by Everest wrócił do domu."|/6mdnM4KKEQkzqa7cl3q3E3cEO6Y.jpg|O Yeti!|41.833999999999996|2019-09-19|/tLCDKsXo6D84IVFanoElosSEKdp.jpg|7.343540804760748
620|Venkman (Bill Murray), Stantz (Dan Aykroyd) i Spengler (Harold Ramis) zakładają firmę zajmującą się zwalczaniem i łapaniem duchów. Ich sukcesy nie podobają się urzędnikowi organizacji środowiskowej, Peckowi (William Atherton), który doprowadza do zamknięcia przyjaciół w areszcie. Tymczasem miasto zaczyna opanowywać starożytny duch Gozer, który dostaje się do Nowego Jorku między wymiarowym kanałem znajdującym się w mieszkaniu Dany Barrett (Sigourney Weaver). Wkrótce potwory opanowują każdy zakątek miasta. Burmistrz (David Margulies), wbrew sprzeciwom Pecka, uwalnia i wzywa do pomocy pogromców.|/g6hFynqGAje8BnqdBmrEuFOdeiP.jpg|Pogromcy duchów|95.76100000000001|1984-06-08|/c6yfABGVKuB5cjoOwdX4AJMlzUz.jpg|7.3431150239673695
273481|"Młoda agentka FBI Kate Macer przyłącza się do supertajnej akcji CIA mającej na celu pojmanie szefa wielkiego meksykańskiego kartelu narkotykowego. Macer stopniowo poznaje szczegóły operacji, która często ociera się o granicę prawa i moralności, prowadząc do najgłębszych czeluści przestępczego piekła. Przewodnikiem po jego kolejnych kręgach będzie dla Macer tajemniczy współpracownik CIA o meksykańskim pochodzeniu, zwany ""konsultantem"", który jak się okaże ma dla całej akcji kluczowe znaczenie. Jego prawdziwa tożsamość będzie dla Macer największym szokiem."|/fZtSgpJ6k1wWgJ6fBNlfxew70MK.jpg|Sicario|56.281000000000006|2015-09-17|/4NdAMnBwSAaSsUjoXkcU5aW28RF.jpg|7.340242065311035
353081|Minęły dwa lata od czasu schwytania przez Ethana Hunta i jego ekipę przywódcy Syndykatu Salomona Lane'a. Teraz IMF zajmuje się ściganiem organizacji o nazwie Apostołowie. Kiedy po nieudanej misji w Berlinie skradziony zostaje rosyjski pluton, Hunt i jego ludzie zostają wysłani do Paryża. Ma tam dojść do transakcji związanej z pierwiastkiem. Ceną odzyskania skradzionego plutonu okazuje się być jednak wolność Salomona Lane'a…|/wnHnNHtZ3x3XUCuzcQ0D7l2yzOO.jpg|Mission: Impossible - Fallout|47.369|2018-07-13|/aw4FOsWr2FY373nKSxbpNi3fz4F.jpg|7.337592410826002
10144|"Disneyowska wersja ""Małej Syrenki"" przedstawia przygody niezależnej syrenki o imieniu Ariel, która za wszelką cenę chce trafić do świata ludzi. Działając pod wpływem emocji zawiera więc układ ze złą czarownicą morską Urszulą oddając swój głos i ogon w zamian za parę nóg i szansę ponownego spotkania przystojnego księcia Eryka, którego uratowała po katastrofie statku. Działając wbrew radom swojego mądrego ojca, króla Trytona i kraba Sebastiana, który miał za zadanie ją chronić, Ariel popada w nie lada tarapaty odkrywając, że milczenie wcale nie jest złotem, a korzyści, które odniosła dzięki układowi z Urszulą, są co najmniej wątpliwe..."|/q2ILuWa76UyPGVL8AAzYAClCpcg.jpg|Mała Syrenka|86.039|1989-11-17|/o3gOoWXt7y7R9dKNMlEqhU33sRV.jpg|7.337164478274493
370172|James Bond opuszcza czynną służbę i cieszy się spokojnym życiem na Jamajce. Tymczasem jednak jego stary przyjaciel Felix Leiter z CIA zwraca się do niego o pomoc. Misja uratowania porwanego naukowca okazuje się o wiele bardziej zdradliwa, niż mogłoby się wydawać i naprowadza agenta 007 na ślad tajemniczego złoczyńcy, dysponującego nową, niezwykle niebezpieczną technologią.|/h7pYFSrhA21DcJS43h26LvHSgtR.jpg|Nie czas umierać|1775.5970000000002|2021-09-29|/r2GAjd4rNOHJh6i6Y0FntmYuPQW.jpg|7.336969872655305
677638|Przyjaciele Grizz, Panda i Lodomir spłatali w San Francisco na tyle poważne figle, że są zmuszeni uciekać do Kanady. Ścigają ich agent specjalny z Wydziału Kontroli Dzikiej Natury oraz stróże prawda. Podczas wycieczki kolorowym samochodem niedźwiadki wpadają w niejedne tarapaty, z których próbują znaleźć wyjście.|/kPzcvxBwt7kEISB9O4jJEuBn72t.jpg|Między nami, misiami. Film|119.499|2020-06-30|/pO1SnM5a1fEsYrFaVZW78Wb0zRJ.jpg|7.336531663410651
312221|Obdarzony naturalnymi zdolnościami zamożny młody człowiek, syn Apollo Creeda, przeciwstawia się rodzinie i próbuje sił w boksie. Aby odnieść sukces, zwraca się o pomoc do starego rywala ojca, Rocky'ego Balboa.|/iBq4od6j1ZAvDVO7hwmHT2Xf2Bt.jpg|Creed: Narodziny legendy|58.776|2015-11-25|/kODNw6GJNdgldUMEhKPlCw8wQCr.jpg|7.332241435628389
6844|"W historii kina tylko nieliczne produkcje mogą się równać rozmachem z ""Dziesięciorgiem przykazań"" (1956) - wyreżyserowanym przez Cecila B. DeMillea remakiem jego własnego filmu. To monumentalne widowisko kręcono w Egipcie oraz na Gorze Synaj, a na jego potrzeby powstał jeden z największych planów filmowych jakie kiedykolwiek zbudowano. Jest to biblijna opowieść o życiu Mojżesza (Charlton Heston), który wychowany na dworze faraona (Yul Brynner) odrzuca bogactwo i zaszczyty, by poprowadzić swój lud ku wolności."|/3SD40xDyTXfftVmnWkffoAJP4m.jpg|Dziesięcioro przykazań|42.16|1956-10-05|/rKiNFQYpe0qPbVKkBWbUJAVtNl.jpg|7.331996840683583
37135|Film opowiada o losach chłopca, który wraz z rodzicami po pożarze statku wylądował na wyspie, a potem jego rodziców pożarła pantera, której bała się cała dżungla. W domku na drzewie znalazła go samica goryla Kala i przygarnęła jak swoje dziecko. Nie podoba się to jej partnerowi, Kerchakowi, który jest jednocześnie przywódcą stada małp. Tarzan jednak wiedzie beztroskie życie z przybraną matką i przyjaciółmi: gorylem Terk i słoniem Tantorem, aż do czasu, kiedy do wyspy przybija statek z ekspedycją badawczą...|/7CBHl2EaIbeUlNqnjR4Du3bx394.jpg|Tarzan|75.572|1999-06-18|/ljICzKBgObRGllDuGiYsL5GdyiD.jpg|7.328352609725589
486589|Pamiętacie jak wygląda Królewna Śnieżka? To teraz o niej zapomnijcie, bo w tej bajce na początku wygląda nieco… inaczej. Jest po prostu troszeczkę niższa i okrąglejsza niż zazwyczaj. Jednak, kiedy przypadkowo w jej ręce wpada para magicznych pantofelków, za ich sprawą dziewczyna zmienia się nie do poznania i przybiera postać klasycznej królewny, jaką dobrze znacie. Wkrótce poznaje zawadiacką bandę siedmiu krasnoludków. Ona jeszcze tego nie wie – ale każdy z miniaturowych dżentelmenów to tak naprawdę książę, na którego rzucono podstępny czar. Jeżeli któryś z nich chce odzyskać dawną postać przystojnego młodzieńca, musi zostać pocałowany przez najpiękniejszą kobietę na świecie. Kiedy w życiu siedmiu krasnoludków pojawia się pełna uroku Śnieżka w czerwonych pantofelkach, każdy zaczyna zabiegać o jej względy i obowiązkowego całusa.|/pqLofZPr9YZljWeZzfXK5PIRd12.jpg|Śnieżka i fantastyczna siódemka|84.586|2019-07-25|/nN4Gs3vZAOJ1D6FRtrwbU9VGYwU.jpg|7.327633435990395
420809|"Akcja filmu rozpoczyna się kilka lat po wydarzeniach ""Czarownicy"" Już wiemy co utwardziło serce słynnej negatywnej bohaterki Disneya i sprawiło, że rzuciła przekleństwo na maleńką księżniczkę Aurorę. Tym razem zagłębimy się w relacje między Diaboliną i Aurorą, które będą zawierać nowe sojusze oraz staną w obliczu silnych przeciwników w walce o ocalenie wrzosowisk oraz żyjących na nich magicznych stworzeń."|/1NbwxA7xdk0HJBjuW7vR3KKBKSd.jpg|Czarownica 2|103.919|2019-10-16|/skvI4rYFrKXS73BJxWGH54Omlvv.jpg|7.320657601476157
307081|Billy Hope (Jake Gyllenhaal) ciężką pracą osiągnął wszystko, czego można oczekiwać od życia. Ma piękną i kochającą żonę (Rachel McAdams), uroczą córkę i wielkie osiągnięcia na ringu. Choć wydaje się to niemożliwe, w ciągu jednego dnia traci wszystko. Billy sięga dna, a jedynym sposobem, by się od niego odbić, jest rozpoczęcie wszystkiego od nowa. Wsparcie znajduje na sali treningowej prowadzonej przez emerytowanego pięściarza i trenera najtwardszych bokserów amatorów (Forest Whitaker). Dzięki jego wsparciu, Billy rozpoczyna największą walkę swojego życia, która ma przynieść mu odkupienie i zwrócić zaufanie bliskich. Najważniejsze stracie odbędzie się jednak poza ringiem.  [opis dystrybutora dvd]|/qtoDBlYPdiR3GcyhHaJaV5JQYMy.jpg|Do Utraty Sił|89.68|2015-03-24|/1tXlUvfhLVjM5rZcN2783IhCkbu.jpg|7.317099201234387
228326|Dwóch potężnych magów zakłada się o to, czy ludzie są istotami o czystych sercach. Wśród ludzi poddanych próbie są dwaj bohaterowie filmu: Manolo - młody matador, który marzy, by zostać muzykiem i Joaquin - sportowiec i duma rodzinnego miasta. Obaj konkurują o względy Marii - pięknej i niezależnej księżniczki. Los każe im wyruszyć we wspaniałą podróż, w czasie której spotykają barwne postaci i odwiedzają niezwykłe krainy, poznając prawdę o sobie samych.|/aotTZos5KswgCryEzx2rlOjFsm1.jpg|Księga życia|61.909|2014-10-01|/nlG452icactoT6hbqECbSEVfGII.jpg|7.316991649058945
385128|Dominic prowadzi spokojne życie z Letty i ze swoim synem Brianem. Jednak nadal czyhają na niego różne niebezpieczeństwa. Tym razem Dominic będzie musiał zmierzyć się z duchami własnej przeszłości. Jego ekipa znów połączy siły, żeby pokonać wroga - doskonałego kierowcę Jacoba Toretto, który jest bratem Dominica skłóconym z nim od wielu lat.|/7iwjsK4MI3a8yiITcnXcKY9WxlZ.jpg|Szybcy i wściekli 9|615.401|2021-05-19|/gGTCDNEvwG848u34Op1nZNALLUr.jpg|7.316407322085098
545609|Doświadczony najemnik jedzie do Bangladeszu, by odnaleźć porwanego syna barona narkotykowego. Ta z pozoru zwykła misja szybko zmienia się w desperacką walkę o życie. Główną rolę w tym thrillerze gra Chris Hemsworth. Towarzyszą mu Rudhraksh Jaiswal, Randeep Hooda i Golshifteh Farahani.|/2MJXwKjUiWCVcL6rJFQ2bL43hr6.jpg|Tyler Rake: Ocalenie|54.63|2020-04-24|/1R6cvRtZgsYCkh8UFuWFN33xBP4.jpg|7.311838621403807
51608|Tae-shik (Won Bin) jest byłym agentem specjalnym, którego tragiczna przeszłość uczyniła z niego człowieka zdystansowanego do świata. Obecnie mieszka w samotności prowadząc mały lombard. Jedynymi osobami z którymi utrzymuje kontakty stanowią klienci lombardu i So-mi (Kim Sae-Ron), młoda dziewczynka mieszkająca obok. So-mi także jest zapomniana przez świat. Wraz z Tae-shik zaczynają spędzać coraz więcej czasu razem, oboje stopniowo otwierając się na siebie i stają sięę przyjaciółmi. Pewnego dnia, So-mi nagle znika. Jej matka zostaje wplątana w przestępstwo, w wyniku czego zostaje porwana wraz z córką. Tae-shik rozpoczyna gorączkowe poszukiwania So-mi. Aby uratować dziewczynkę, jego jedyną przyjaciółkę, Tae-shik zawiera układ z przestępcami. Z policją i gangsterami na karku, Tae-shik kontynuuje poszukiwania stopniowo ukazując swoją przeszłości...|/14QbjXp8m3LN9l1U4SoBWy441kr.jpg|Człowiek znikąd|66.51100000000001|2010-08-04|/3cGvyS88UOf3LDUpXf06FpK8crH.jpg|7.302561260252624
482373|"Akcja filmu ""Nie oddychaj 2"" odbywa się kilka lat po inwazji na dom w pierwszym filmie. Ślepiec (Stephen Lang) przez lata ukrywał się w izolowanej chatce, gdzie przygarnął i wychował młodą dziewczynę, osieroconą po pożarze domu. Ich spokojne życie zostaje zniszczone, gdy pojawia się grupa porywaczy i zabierają dziewczynę, zmuszając bohatera do opuszczenia swojej bezpiecznej przystani, aby ją uratować."|/wuZdI4YUPGbhoUlU1Dx4NUCNx6J.jpg|Nie Oddychaj 2|227.122|2021-08-12|/pUc51UUQb1lMLVVkDCaZVsCo37U.jpg|7.301508381116373
607259|Świeżo upieczony i owdowiały ojciec mierzy się z trudnościami, obawami, lękami i brudnymi pieluchami, samodzielnie wychowując córkę. Na podstawie prawdziwych wydarzeń.|/sRtO94oCAUJacR626cs7TEuMJc8.jpg|Ojcostwo|140.668|2021-06-18|/miOnymJ0dN2psWBB8Vleo3fUyrc.jpg|7.291140979730903
615|"""Pasja"" jest wstrząsającym opisem ostatnich 12 godzin życia Jezusa Chrystusa. To zdecydowanie najmocniejsze przedstawienie Pasji, z jakim spotkaliśmy się do tej pory w kinie. Film jest wierny przekazom historycznym, biblijnym oraz teologicznym. Aby podkreślić autentyczność historii, aktorzy posługują się dwoma wymarłymi językami: aramejskim i łaciną. Film twórcy ""Braveheart - Waleczne Serce"" wywołuje wiele emocji i kontrowersji. ""Pasja"" to obrazowe dzieło sztuki prowokujące do poważnego myślenia i refleksji nad śmiercią Chrystusa osoby o różnych przekonaniach religijnych. Jest to film o wierze, nadziei, miłości i przebaczeniu - a więc o tym, czego bardzo potrzeba w dzisiejszych burzliwych czasach.  [opis dystrybutora dvd]"|/2rxKHgU5tl7EHqA3glOfbJ80cG0.jpg|Pasja|62.236999999999995|2004-02-25|/pE3dLJJ55Y2eiO5s7wYe9J3qS63.jpg|7.287731410938533
446893|Królowa Poppy i Mruk odkrywają, że poza ich wioską istnieją inne światy zamieszkane przez Trolle, z którymi – by tak rzec – jakoś im nie po drodze. Kiedy niespodziewane niebezpieczeństwo zagrozi całej populacji Trolli, Poppy i Mruk oraz ich przyjaciele wyruszą w wielką podróż przez nowe – niebezpieczne – lądy, by dokonać niemożliwego: pogodzić ze sobą wszystkie Trolle i połączyć się przeciw wrogowi.|/hLdladrCMmZIuimdzT9f9RKspAU.jpg|Trolle 2|154.07399999999998|2020-03-11|/qsxhnirlp7y4Ae9bd11oYJSX59j.jpg|7.286217365619466
99861|Agencja, w której służą walczący ze złem superbohaterowie, zostaje rozwiązana. Herosów specjalnie to nie martwi, bo coraz częściej marzyli o zasłużonym odpoczynku. W tej sytuacji Tony Stark, znany też jako Iron Man, wskrzesza zaawansowaną  sztuczną inteligencję, Ultrona. Niezwykła maszyna ma samodzielnie wykrywać i eliminować potencjalne zagrożenia. Kiedy Ultron uznaje ludzkość za wroga i postanawia ją zniszczyć, Iron Man (Robert Downey Jr.), Kapitan Ameryka (Chris Evans), Thor (Chris Hemsworth), Hulk (Mark Ruffalo), Czarna Wdowa (Scarlett Johansson), Sokole Oko (Jeremy Renner) i Nick Fury (Samuel L. Jackson) stają do walki przeciwko niemu.  [opis dystrybutora dvd]|/nJqhqtWTzBR66hDWRO5gxDl4CUe.jpg|Avengers: Czas Ultrona|159.224|2015-04-22|/xnqust9Li4oxfhXD5kcPi3UC8i4.jpg|7.281289758561434
297762|Księżniczka Amazonek, niezrównana wojowniczka Diana (Gal Gadot), wychowywała się na odciętej od świata rajskiej wyspie Themyscira. Pewnego dnia rozbija się tam amerykański myśliwiec. Ocalały z katastrofy pilot, Steve Trevor (Chris Pine), opowiada Dianie o straszliwym konflikcie, który toczy się na Ziemi. Poruszona jego słowami Diana porzuca dom, bo wierzy, że może zapobiec dalszemu rozlewowi krwi. W świecie ludzi księżniczka - jako Wonder Woman - odkrywa, jak wielką ma moc i jakie jest jej prawdziwe przeznaczenie...  [opis dystrybutora dvd]|/imekS7f1OuHyUP2LAiTEM0zBzUz.jpg|Wonder Woman|68.62|2017-05-30|/AaABt75ZzfMGrscUR2seabz4PEX.jpg|7.279434023443436
140607|Kylo Ren i odrodzony z popiołów Imperium złowieszczy Najwyższy Porządek rosną w siłę, a Luke Skywalker przepadł bez wieści w chwili, gdy galaktyka potrzebuje go najbardziej. Rey, pustynna zbieraczka złomu, oraz Finn, dezerter z oddziału szturmowców, łączą siły z Hanem Solo i Chewbaccą w poszukiwaniu ostatniej nadziei na przywrócenie pokoju w galaktyce. [opis dystrybutora]|/AlPO56dJEbkC7LH29XPfgke2cIn.jpg|Gwiezdne wojny: część VII - Przebudzenie Mocy|71.508|2015-12-15|/k6EOrckWFuz7I4z4wiRwz8zsj4H.jpg|7.278589667201367
49051|"Akcja rozgrywa się na 77 lat przed wydarzeniami z ""Władcy Pierścieni"", opowiada historię niziołka Bilba Bagginsa (Martin Freeman), który za namową czarodzieja Gandalfa (Ian McKellen) i krasnoluda Thorina (Richard Armitage) Dębowej Tarczy wyrusza, aby pomóc w znalezieniu Arcykamienia Thraina, starożytnego skarbu krasnoludzkich władców. Towarzyszy im kompania Thorina składająca się z dwunastu przedstawicieli jego rasy. Cała drużyna przemierza Mgliste Góry, gdzie Bilbo wchodzi w posiadanie tajemniczego artefaktu, stacza niezliczoną ilość bitew ze stworami Śródziemia, by w końcu dotrzeć do celu, Samotnej Góry, w której Arcykamienia, jak i innych skarbów, broni Smaug, największy smok swoich czasów."|/z8QVNWqPxJQtOUIz5zEZBIJ28cF.jpg|Hobbit: Niezwykła Podróż|104.586|2012-11-26|/gioXMobK8vbD6bcTsjKYKfgacNt.jpg|7.277240711930952
381288|Chociaż Kevin (James McAvoy) ujawnił swemu psychiatrze 23 różne tkwiące w nim osobowości, ciągle nie wiadomo, która z nich będzie zdolna ujawnić się i zdominować pozostałe. Zmuszony do uprowadzenia trzech nastolatek, Kevin toczy wojnę o przetrwanie z siłami naciskającymi go od wewnątrz - i wszystkim czynnikami zewnętrznymi - zanim ściany oddzielające wszystkie jego osobowości nie rozsypią się w proch.  [opis dystrybutora dvd]|/62rCETfXaPtILmIfFtwm8mFQJMJ.jpg|Split|59.038000000000004|2016-11-15|/9pkZesKMnblFfKxEhQx45YQ2kIe.jpg|7.2758243944920515
18785|Czterech dobrych kumpli wyrusza na wieczór kawalerski do Las Vegas. Następnego ranka dopada ich kac-gigant, przyszły pan młody znika, a pozostali nie pamiętają, co się stało. Wyruszając na poszukiwanie kolegi, odkrywają, że jeden z nich poślubił striptizerkę, drugi miał doświadczenie homoseksualne, a wszystkich czterech ściga lichwiarz – bandyta.  [opis dystrybutora dvd]|/2gUIZ1LZMCtO4zcIZC4r7c5pV6Q.jpg|Kac Vegas|153.00799999999998|2009-06-02|/ubiu5Y7nP187ZFWUzjPj7Hgw6Go.jpg|7.2749101508356375
109445|Anna wyrusza na wielką wyprawę, by odnaleźć swoją siostrę Elsę, której magiczna moc uwięziła królestwo Arendelle w okowach wiecznej zimy. W poszukiwaniach towarzyszy jej Kristoff, przed którym górskie szlaki nie kryją żadnych tajemnic i jego lojalny renifer Sven. Podczas misji ocalenia królestwa przyjaciele zmierzą się z surową pogodą, napotkają niebotyczne góry, tajemnicze trolle i zabawnego bałwana o imieniu Olaf.|/ydbRzsNjAbclgWYHDkZKlgaKZoR.jpg|Kraina lodu|128.655|2013-11-20|/9WHM084AoskcHCObAy4QnJg01eM.jpg|7.2745662689519035
13002|W Barbie i 12 tańczących księżniczek, w najweselszej i najcudowniejszej z przygód, nasza bohaterka tanecznym krokiem podbije serca widzów. Przyłącz się do Barbie i pięknej księżniczki Genevieve oraz jej jedenastu roztańczonych sióstr i odkryj razem z nimi tajemne przejście do świata, w którym spełniają się marzenia. Ale gdy królestwu ich ojca zagrozi zagłada, księżniczka Genevieve i jej siostry powrócą, by wspólnie podjąć trud uratowania swojego dziedzictwa. Zobaczysz, że więzi rodzinne są w stanie pokonać każdą przeszkodę!|/4bpYsIWTYZQgvTugDf6s2VSacdV.jpg|Barbie i 12 tańczących księżniczek|49.232|2006-09-19|/8g6DICChiyJUHGc5ufn5kDaC6fd.jpg|7.273306951925674
58|Jedyny w swoim rodzaju pirat - kapitan Jack Sparrow (Johnny Depp) powraca z kolejnym krwawym długiem do spłacenia. Ofiarował bowiem swoją duszę legendarnemu Davy Jonesowi (Bill Nighy), niesamowitemu władcy podmorskich głębin, który teraz domaga się swej własności. Jack krzyżuje matrymonialne plany Willa Turnera (Orlando Bloom) i jego pięknej narzeczonej Elizabeth Swann (Keira Knightley), którzy za sprawą nieszczęśliwych zbiegów okoliczności zostają rzuceni w wir przerażającej przygody. Sparrow naraża życie swoich przyjaciół, aby odzyskać klucz i znaleźć skrzynię umarlaka w której ukryte jest coś, co ma uratować życie kapitana. Nie jest to jednak proste zadanie, gdyż cały czas ściga ich Kraken - legendarny potwór zamieszkujący oceany.  [opis dystrybutora dvd]|/bzxQf3bPoEbPjsBj6MTSOjM7zxz.jpg|Piraci z Karaibów: Skrzynia Umarlaka|88.146|2006-07-06|/8zfRLCgKrLAc5SSnACz8ZqmeKAP.jpg|7.272873360557495
122917|"Filmowa adaptacja książki J.R.R. Tolkiena, będącej wstępem do słynnego ""Władcy Pierścieni"", to opowieść pełna niesamowitych wydarzeń i magicznych postaci. Przedstawia odwieczną walkę dobra ze złem. Po wielkim sukcesie pierwszych dwóch części trylogii – ""Hobbit: Niezwykła podróż"" oraz ""Hobbit: Pustkowie Smauga"", nadszedł czas na film zamykający niezwykłe dzieło Petera Jacksona: ""Hobbit: Bitwa Pięciu Armii"". Drużyna dowodzona przez Thorina Dębową Tarczę dotarła do Samotnej Góry, której skarbu strzeże potężny Smaug. Czy Bilbo i jego towarzysze pokonają smoka i odzyskają legendarny Erebor?  [opis dystrybutora dvd]"|/m3Lfi8084o3oGrbJ3oGJvToM2no.jpg|Hobbit: Bitwa pięciu armii|136.746|2014-12-10|/zn13a7U9eMTJq8sHthe3bCgsVm4.jpg|7.269917885594268
425|"Akcja dzieje się podczas wielkiej migracji zwierząt 20000 lat temu. Jak się okazuje można się sprzeciwiać ogólnym trendom migracyjnym (tak jest w przypadku mamuta Manfreda - alias ""Maniuś"") albo można się spóźnić (leniwiec Sid). Tak poznaje się para zwierzaczków, która podczas swojej wędrówki ratuje ludzkie dziecko i postanawia się nim zaopiekować. Po jakimś czasie dołącza do nich tygrys szablozęby Diego, który próbuje im odebrać dziecko."|/s8NklK3vveBtIKv5dvU0WXC7wbN.jpg|Epoka Lodowcowa|118.98700000000001|2002-03-10|/mCVQ2cZmGkAHG2Q3fDZTQA1YzeI.jpg|7.267404616501009
82690|Ralph na co dzień jest czarnym charakterem w grze komputerowej. Jednak w głębi duszy to miły i ciepły facet, mający po prostu dość swojej roboty, która nie zjednuje mu przyjaciół. Pewnego dnia postanawia udowodnić, że on też nadaje się na prawdziwego superbohatera. Zdeterminowany wyrusza w misję, aby zdobyć Medal Bohatera.|/jipRzlspN2ntMB6ziOXIS3U7ezD.jpg|Ralph Demolka|92.751|2012-01-01|/mSTKBEz1saXIUVDrAaU1YX6IBn7.jpg|7.266487257370609
19908|Film opowiada o dwóch mężczyznach, którzy znaleźli sposób na przetrwanie w świecie opanowanym przez zombie. Columbus jest słabeuszem, którego przy życiu trzyma tylko paniczny strach, Tallahassee natomiast to wymachujący kałasznikowem, mordujący zombie twardziel, którego celem jest pozbycie się ostatniego żywego trupa z powierzchni ziemi. Kiedy nasi dwaj bohaterowie połączą siły z Wichitą i Little Rock, którzy także odnaleźli specyficzny sposób na przetrwanie chaosu, jedynym co im pozostanie będzie odpowiedź na pytanie: polegać na sobie wzajemnie czy może ostatecznie poddać się zombie.|/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg|Zombieland|65.065|2009-10-07|/oihWVx3imvRKujnGmSDYhfG1gI5.jpg|7.265493982604993
324552|Legendarny super zabójca John Wick (Keanu Reeves) znów musi porzucić spokojną emeryturę. Jego dawny wspólnik potrzebuje pomocy w walce z podziemną organizacją włoskich zabójców. Związany ślubami krwi, John nie może odmówić. A to znaczy, że znów będzie się działo. Pojawienie się na włoskiej ziemi Johna Wicka będzie dla mafii jak wybuch Wezuwiusza. Krew poleje się niczym lawa, a najwięksi twardziele będą błagać o litość. W tej grze John Wick znów przeniesie nas o poziom wyżej.  [opis dystrybutora dvd]|/fAjrZouEHp3mTj0nFZu8Qr80nxj.jpg|John Wick 2|115.499|2017-02-08|/r17jFHAemzcWPPtoO0UxjIX0xas.jpg|7.264666872075675
61791|Naukowcy prowadzą testy genetyczne na młodym szympansie o imieniu Caesar (Andy Serkis) i są o krok od przełomu w medycynie. Tymczasem największe odkrycie w dziejach ludzkości staje się jednocześnie największym dla niej zagrożeniem. Szympans rozwija inteligencję równą ludzkiej i odczuwa podobne do naszych emocje. Gdy Caesar zdaje sobie sprawę, jak źle traktowani są jego pobratymcy, staje na czele rebelii. Dopiero walka zdecyduje, jaki gatunek będzie dominował na całej planecie.  [opis dystrybutora dvd]|/zq82yWClLiJ14jOuMguP3zBUjh9.jpg|Geneza Planety Małp|49.43899999999999|2011-08-03|/dENLz9Np9EV5Ro8UIBhbKC8BmSS.jpg|7.2642382670364105
